;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);QTD. DE HORAS DE FRIO (< 7.2°C), DIARIA (MAIO - AGOSTO);QTD. DE HORAS TEMP. IDEAL (18°C - 23 C°), DIARIA (SETEMBRO - ABRIL);QTD. DE HORAS TEMP. PREJUDICIAL (> 27 C°), DIARIA (SETEMBRO - ABRIL);PRECIPITACAO TOTAL, DIARIO (AUT)(mm) (SETEMBRO - ABRIL);SAFRA
2651;2016-08-03;12.4;911.7;10.2;17.5;11.8;7.6;90.5;69.0;8.3;3.3;0;0;0;0.0;2017
2652;2016-08-04;0.0;910.4;12.1;19.9;13.9;10.1;89.7;66.0;10.5;3.3;0;0;0;0.0;2017
2653;2016-08-05;0.2;908.3;11.8;22.7;15.3;10.2;82.6;44.0;10.5;3.3;0;0;0;0.0;2017
2654;2016-08-06;0.0;905.4;12.6;24.3;16.4;12.3;80.8;48.0;10.5;3.3;0;0;0;0.0;2017
2655;2016-08-07;21.0;907.7;7.7;14.7;10.6;8.6;84.4;54.0;10.5;3.3;0;0;0;0.0;2017
2656;2016-08-08;0.2;907.8;6.4;12.3;8.8;6.6;84.9;76.0;10.5;3.3;6;0;0;0.0;2017
2657;2016-08-09;0.0;909.3;7.2;15.7;10.1;7.7;84.0;52.0;10.5;3.3;0;0;0;0.0;2017
2658;2016-08-10;0.0;911.7;5.2;13.3;8.0;4.1;84.9;50.0;10.5;3.3;10;0;0;0.0;2017
2659;2016-08-11;0.0;911.7;4.9;16.6;9.3;4.5;77.0;40.0;10.5;3.3;12;0;0;0.0;2017
2660;2016-08-12;0.0;910.6;6.0;18.4;9.5;4.0;81.3;45.0;10.5;3.3;12;0;0;0.0;2017
2661;2016-08-13;0.0;906.5;5.2;20.9;10.8;2.6;74.2;27.0;10.5;3.3;9;0;0;0.0;2017
2662;2016-08-14;0.0;905.0;6.5;23.3;13.6;6.0;65.4;26.0;10.5;3.3;1;0;0;0.0;2017
2663;2016-08-15;0.2;901.4;10.5;18.1;14.2;10.5;79.0;47.0;10.5;3.3;0;0;0;0.0;2017
2664;2016-08-16;0.2;902.5;11.4;20.7;13.4;8.0;89.7;56.0;10.5;3.3;0;0;0;0.0;2017
2665;2016-08-17;0.8;902.7;12.5;16.1;13.4;11.4;94.6;79.0;10.5;3.3;0;0;0;0.0;2017
2666;2016-08-18;4.8;908.7;4.9;18.3;10.4;4.4;75.5;27.0;10.5;3.3;8;0;0;0.0;2017
2667;2016-08-19;0.4;906.0;8.6;11.9;10.5;6.7;89.0;54.0;10.5;3.3;0;0;0;0.0;2017
2668;2016-08-20;18.8;901.6;11.3;13.5;11.6;9.8;98.5;92.0;10.5;3.3;0;0;0;0.0;2017
2669;2016-08-21;40.6;908.8;5.6;10.0;6.2;4.7;95.9;74.0;10.5;3.3;18;0;0;0.0;2017
2670;2016-08-22;1.4;913.2;0.5;12.2;4.2;-2.1;81.0;35.0;10.5;3.3;15;0;0;0.0;2017
2671;2016-08-23;0.0;912.3;2.1;19.7;8.9;0.5;68.2;28.0;10.5;3.3;13;0;0;0.0;2017
2672;2016-08-24;0.0;911.0;4.1;20.4;11.1;3.4;65.8;31.0;10.9;3.3;7;0;0;0.0;2017
2673;2016-08-25;0.0;909.8;8.5;22.9;13.8;7.3;74.8;35.0;10.2;3.9;0;0;0;0.0;2017
2674;2016-08-26;0.0;908.1;10.8;27.2;17.2;8.4;68.5;38.0;8.2;3.4;0;0;0;0.0;2017
2675;2016-08-27;0.0;907.2;11.2;26.6;18.5;12.7;65.7;34.0;10.2;3.8;0;0;0;0.0;2017
2676;2016-08-28;0.0;904.9;9.0;25.5;16.6;10.5;62.1;37.0;8.1;3.4;0;0;0;0.0;2017
2677;2016-08-29;0.6;906.7;12.9;17.3;15.3;13.6;86.2;63.0;6.2;1.7;0;0;0;0.0;2017
2678;2016-08-30;3.2;904.2;14.7;20.3;15.9;14.4;93.2;70.0;12.8;4.0;0;0;0;0.0;2017
2679;2016-08-31;13.8;903.9;11.2;15.1;11.8;9.9;95.9;82.0;14.3;4.4;0;0;0;0.0;2017
2680;2016-09-01;3.0;910.0;9.9;20.0;12.7;6.1;85.6;49.0;6.1;1.4;0;2;0;3.0;2017
2681;2016-09-02;0.2;911.6;10.6;19.1;13.5;9.8;83.5;58.0;11.8;3.3;0;1;0;0.2;2017
2682;2016-09-03;0.0;912.1;11.4;16.6;13.1;11.0;89.4;75.0;6.5;1.7;0;0;0;0.0;2017
2683;2016-09-04;16.4;910.4;12.7;17.4;13.2;11.9;96.8;76.0;6.1;1.5;0;0;0;16.4;2017
2684;2016-09-05;0.8;909.2;12.4;20.6;14.0;9.6;91.4;59.0;8.1;2.4;0;4;0;0.8;2017
2685;2016-09-06;32.8;906.0;7.4;14.1;9.9;8.5;85.8;51.0;15.8;5.9;0;0;0;32.8;2017
2686;2016-09-07;0.2;906.6;3.9;10.2;6.7;4.7;82.3;75.0;16.7;7.4;0;0;0;0.2;2017
2687;2016-09-08;0.0;909.2;6.9;15.4;9.9;4.7;82.5;59.0;7.9;3.0;0;0;0;0.0;2017
2688;2016-09-09;0.0;911.2;7.4;20.5;11.5;1.8;79.2;44.0;13.1;2.3;0;4;0;0.0;2017
2689;2016-09-10;0.0;912.6;7.6;23.1;14.5;7.2;69.3;18.0;11.9;3.0;0;9;0;0.0;2017
2690;2016-09-11;0.0;909.6;8.6;24.6;15.2;7.1;69.7;26.0;9.0;2.9;0;4;0;0.0;2017
2691;2016-09-12;0.0;902.6;13.4;25.7;17.0;10.2;81.0;51.0;13.2;4.7;0;5;0;0.0;2017
2692;2016-09-13;11.4;897.4;12.8;18.9;14.5;15.9;89.5;71.0;18.5;5.6;0;1;0;11.4;2017
2693;2016-09-14;5.4;902.2;5.3;15.6;10.0;5.2;74.0;47.0;17.1;6.3;0;0;0;5.4;2017
2694;2016-09-15;0.0;907.2;5.2;15.8;9.3;5.4;77.1;48.0;7.8;2.4;0;0;0;0.0;2017
2695;2016-09-16;0.0;908.8;5.5;20.2;11.0;1.0;73.1;36.0;11.5;3.0;0;5;0;0.0;2017
2696;2016-09-17;0.0;906.3;10.0;24.3;15.4;8.0;73.5;35.0;11.8;4.3;0;6;0;0.0;2017
2697;2016-09-18;0.0;906.1;14.0;19.8;15.7;13.0;89.4;62.0;15.2;3.2;0;6;0;0.0;2017
2698;2016-09-19;0.2;907.9;8.5;18.2;12.4;9.6;79.2;47.0;10.6;2.7;0;0;0;0.2;2017
2699;2016-09-20;0.2;910.4;4.5;17.2;9.1;3.3;74.8;45.0;7.6;1.9;0;0;0;0.2;2017
2700;2016-09-21;0.0;911.4;7.5;20.6;12.4;6.5;75.0;38.0;10.2;2.8;0;5;0;0.0;2017
2701;2016-09-22;0.0;909.8;8.5;21.8;13.6;7.9;73.8;44.0;15.7;5.3;0;6;0;0.0;2017
2702;2016-09-23;0.0;909.7;9.9;22.2;14.1;7.6;79.1;40.0;7.6;2.2;0;7;0;0.0;2017
2703;2016-09-24;0.0;909.3;7.1;20.8;12.9;8.4;72.5;21.0;8.7;1.7;0;4;0;0.0;2017
2704;2016-09-25;0.2;908.8;4.1;18.6;10.0;3.3;70.8;34.0;9.2;1.5;0;1;0;0.2;2017
2705;2016-09-26;0.2;907.7;4.2;21.9;11.6;3.0;70.3;15.0;6.0;2.0;0;6;0;0.2;2017
2706;2016-09-27;0.0;908.3;4.6;23.3;12.8;3.0;67.4;19.0;10.0;2.3;0;7;0;0.0;2017
2707;2016-09-28;0.0;907.5;8.8;25.9;15.7;7.8;69.1;31.0;13.2;3.7;0;5;0;0.0;2017
2708;2016-09-29;0.0;907.3;4.6;20.5;13.0;7.0;58.7;36.0;7.6;1.9;0;3;0;0.0;2017
2709;2016-09-30;0.0;907.4;7.7;17.2;11.1;6.7;80.2;58.0;11.1;3.6;0;0;0;0.0;2017
2710;2016-10-01;0.0;910.8;8.0;20.0;12.8;7.0;74.9;42.0;10.9;4.0;0;4;0;0.0;2017
2711;2016-10-02;0.0;911.0;8.9;20.5;13.9;9.8;73.3;44.0;11.6;5.1;0;5;0;0.0;2017
2712;2016-10-03;0.0;907.9;9.1;20.6;13.8;8.8;75.7;46.0;10.2;3.5;0;7;0;0.0;2017
2713;2016-10-04;0.0;905.9;9.6;22.8;14.4;8.3;77.5;32.0;9.4;2.4;0;6;0;0.0;2017
2714;2016-10-05;0.0;904.3;10.4;19.0;12.8;10.8;85.7;62.0;12.2;3.9;0;1;0;0.0;2017
2715;2016-10-06;46.6;900.0;10.1;16.5;12.2;9.4;88.4;61.0;12.2;2.7;0;0;0;46.6;2017
2716;2016-10-07;0.4;902.8;9.2;18.6;12.4;7.6;82.3;56.0;9.6;3.3;0;0;0;0.4;2017
2717;2016-10-08;0.0;904.7;9.1;20.3;13.8;9.8;77.3;36.0;11.9;3.4;0;6;0;0.0;2017
2718;2016-10-09;0.0;909.3;1.8;20.3;12.0;4.2;55.5;17.0;5.3;1.3;0;4;0;0.0;2017
2719;2016-10-10;0.0;910.6;6.4;21.5;13.1;5.5;69.8;25.0;13.2;3.9;0;7;0;0.0;2017
2720;2016-10-11;0.0;907.4;11.1;21.1;14.3;9.8;81.8;59.0;13.9;4.9;0;6;0;0.0;2017
2721;2016-10-12;0.0;905.8;12.4;17.2;13.9;11.1;91.1;76.0;12.6;4.7;0;0;0;0.0;2017
2722;2016-10-13;24.8;900.8;14.5;22.5;17.1;13.0;85.3;62.0;17.7;5.8;0;10;0;24.8;2017
2723;2016-10-14;0.0;906.4;14.5;24.9;18.0;11.3;82.8;48.0;11.0;1.7;0;5;0;0.0;2017
2724;2016-10-15;0.0;906.3;15.3;21.6;17.8;15.3;85.5;71.0;13.3;4.3;0;10;0;0.0;2017
2725;2016-10-16;4.0;902.6;17.3;29.4;19.6;16.2;88.8;53.0;26.4;5.4;0;4;3;4.0;2017
2726;2016-10-17;33.0;904.1;15.5;17.9;16.0;16.0;97.1;88.0;21.7;3.8;0;0;0;33.0;2017
2727;2016-10-18;41.0;904.7;16.1;18.2;16.4;14.3;98.2;90.0;11.7;2.4;0;0;0;41.0;2017
2728;2016-10-19;57.4;902.4;16.4;17.9;16.5;14.3;99.7;97.0;14.9;2.6;0;0;0;57.4;2017
2729;2016-10-20;54.0;902.5;15.8;25.8;19.6;14.5;81.2;38.0;10.2;3.3;0;9;0;54.0;2017
2730;2016-10-21;0.2;906.8;10.0;18.0;13.1;10.2;82.9;57.0;8.6;3.3;0;0;0;0.2;2017
2731;2016-10-22;0.0;908.5;11.2;20.7;13.5;7.4;86.7;69.0;5.6;3.3;0;6;0;0.0;2017
2732;2016-10-23;0.0;908.4;14.0;20.7;15.8;11.3;89.1;71.0;12.0;3.3;0;7;0;0.0;2017
2733;2016-10-24;2.2;906.1;15.9;27.8;18.9;14.2;85.7;46.0;14.0;3.3;0;3;0;2.2;2017
2734;2016-10-25;23.6;905.5;16.0;20.1;17.0;15.2;94.0;82.0;12.2;3.3;0;7;0;23.6;2017
2735;2016-10-26;3.6;901.5;16.0;20.4;17.3;15.7;92.2;81.0;10.9;3.3;0;6;0;3.6;2017
2736;2016-10-27;17.6;897.5;10.5;17.0;13.2;12.2;84.9;51.0;16.6;5.2;0;0;0;17.6;2017
2737;2016-10-28;2.4;905.7;3.6;14.7;8.4;6.0;72.5;49.0;11.8;3.2;0;0;0;2.4;2017
2738;2016-10-29;0.0;911.9;5.7;21.5;11.6;3.1;72.7;31.0;8.1;3.3;0;6;0;0.0;2017
2739;2016-10-30;0.0;909.7;8.1;22.6;14.2;7.3;71.1;32.0;11.9;3.3;0;7;0;0.0;2017
2740;2016-10-31;0.0;905.0;11.8;26.7;17.5;11.0;72.6;35.0;11.7;5.1;0;5;0;0.0;2017
2741;2016-11-01;0.0;901.7;16.4;25.7;19.6;14.9;82.8;60.0;12.6;5.4;0;7;0;0.0;2017
2742;2016-11-02;5.6;903.1;13.7;21.1;15.5;13.9;89.7;67.0;14.4;3.4;0;4;0;5.6;2017
2743;2016-11-03;0.2;909.5;5.2;19.5;11.6;3.8;69.2;32.0;7.4;1.9;0;4;0;0.2;2017
2744;2016-11-04;0.0;912.2;6.8;24.2;14.7;7.4;66.0;24.0;6.3;1.9;0;5;0;0.0;2017
2745;2016-11-05;0.0;912.2;9.6;26.6;18.1;11.1;64.0;23.0;8.0;2.7;0;4;0;0.0;2017
2746;2016-11-06;0.0;908.8;11.3;25.6;17.2;10.3;71.8;36.0;11.8;4.3;0;6;0;0.0;2017
2747;2016-11-07;0.0;906.7;12.8;28.6;20.2;14.0;68.0;30.0;10.3;3.0;0;4;2;0.0;2017
2748;2016-11-08;0.0;904.9;13.6;27.2;20.0;14.4;70.3;34.0;8.5;2.9;0;6;0;0.0;2017
2749;2016-11-09;2.4;901.8;16.0;22.7;17.9;15.7;89.5;66.0;22.0;4.3;0;11;0;2.4;2017
2750;2016-11-10;28.0;902.4;15.1;24.3;18.9;14.0;80.5;53.0;10.9;2.4;0;8;0;28.0;2017
2751;2016-11-11;0.4;903.3;13.5;22.7;16.9;13.7;81.7;51.0;13.5;2.1;0;10;0;0.4;2017
2752;2016-11-12;0.0;906.4;6.9;23.7;13.6;4.7;66.8;33.0;8.4;2.2;0;7;0;0.0;2017
2753;2016-11-13;0.0;904.9;11.4;23.8;16.0;10.7;76.1;43.0;15.1;5.2;0;6;0;0.0;2017
2754;2016-11-14;0.0;902.4;11.7;27.6;18.5;11.1;71.3;27.0;9.0;3.3;0;4;1;0.0;2017
2755;2016-11-15;0.0;899.4;12.1;27.1;19.6;13.4;67.6;23.0;9.7;3.1;0;5;0;0.0;2017
2756;2016-11-16;2.4;899.0;14.6;22.6;17.4;13.5;84.9;53.0;7.8;2.2;0;10;0;2.4;2017
2757;2016-11-17;3.0;902.3;13.7;24.2;15.9;13.8;88.8;54.0;17.7;1.9;0;6;0;3.0;2017
2758;2016-11-18;3.8;907.0;6.5;14.4;8.9;3.7;85.5;63.0;11.4;2.2;0;0;0;3.8;2017
2759;2016-11-19;0.2;907.0;7.1;20.9;12.2;5.3;75.0;38.0;8.0;2.0;0;6;0;0.2;2017
2760;2016-11-20;0.0;904.4;9.1;24.5;15.3;8.3;71.3;31.0;10.3;3.8;0;6;0;0.0;2017
2761;2016-11-21;0.0;904.1;11.6;25.3;18.3;12.0;68.5;38.0;9.7;3.2;0;6;0;0.0;2017
2762;2016-11-22;0.0;904.6;11.3;24.4;16.2;10.5;75.7;36.0;8.2;1.8;0;6;0;0.0;2017
2763;2016-11-23;0.0;903.5;8.6;24.0;16.4;11.3;66.5;19.0;7.6;1.7;0;7;0;0.0;2017
2764;2016-11-24;0.0;905.8;8.5;27.7;17.2;7.9;63.3;22.0;7.1;2.3;0;3;1;0.0;2017
2765;2016-11-25;6.0;906.5;14.1;26.0;17.5;11.7;81.6;58.0;11.3;4.3;0;5;0;6.0;2017
2766;2016-11-26;0.2;905.6;16.5;28.0;20.4;14.8;80.8;49.0;12.2;3.3;0;5;2;0.2;2017
2767;2016-11-27;0.0;904.3;17.8;28.1;20.7;17.2;85.2;49.0;11.9;4.3;0;11;2;0.0;2017
2768;2016-11-28;9.4;904.2;18.2;24.6;19.9;17.8;90.1;72.0;14.2;3.3;0;19;0;9.4;2017
2769;2016-11-29;0.8;907.3;11.9;24.0;17.6;13.8;72.9;34.0;10.0;2.0;0;9;0;0.8;2017
2770;2016-11-30;0.2;909.9;9.0;24.5;15.3;7.2;71.1;31.0;10.0;2.5;0;6;0;0.2;2017
2771;2016-12-01;0.0;909.4;10.0;25.9;16.7;9.8;68.3;37.0;10.8;4.7;0;4;0;0.0;2017
2772;2016-12-02;0.0;907.4;13.5;26.8;19.2;12.6;71.8;43.0;13.9;4.4;0;6;0;0.0;2017
2773;2016-12-03;0.0;901.1;16.0;19.7;16.8;15.6;95.5;75.0;9.0;3.2;0;5;0;0.0;2017
2774;2016-12-04;74.2;899.5;13.2;20.1;15.1;14.2;89.5;59.0;8.1;1.8;0;3;0;74.2;2017
2775;2016-12-05;1.6;901.3;10.0;24.4;15.6;8.6;72.7;38.0;7.6;1.5;0;6;0;1.6;2017
2776;2016-12-06;0.0;902.7;9.8;27.4;18.8;10.7;62.0;23.0;7.5;2.2;0;3;0;0.0;2017
2777;2016-12-07;0.0;902.4;13.4;28.1;20.8;13.4;65.3;37.0;6.4;2.0;0;7;2;0.0;2017
2778;2016-12-08;0.0;902.1;15.5;25.9;18.8;15.1;82.3;51.0;18.3;2.5;0;10;0;0.0;2017
2779;2016-12-09;5.4;902.3;14.1;21.7;17.5;14.8;80.9;66.0;6.9;2.2;0;9;0;5.4;2017
2780;2016-12-10;1.8;900.1;16.7;25.8;19.5;15.3;84.8;61.0;13.5;3.9;0;7;0;1.8;2017
2781;2016-12-11;4.6;899.3;16.6;26.9;21.4;18.1;76.6;45.0;7.7;2.3;0;17;0;4.6;2017
2782;2016-12-12;0.0;899.4;14.3;27.8;19.8;12.8;74.1;41.0;8.7;3.0;0;6;1;0.0;2017
2783;2016-12-13;0.0;900.5;15.7;27.6;20.1;15.6;78.9;44.0;10.6;2.9;0;6;1;0.0;2017
2784;2016-12-14;7.0;905.9;11.3;20.7;15.6;12.9;79.2;38.0;9.1;2.0;0;6;0;7.0;2017
2785;2016-12-15;0.4;911.2;7.7;23.1;14.3;6.9;68.6;31.0;7.8;2.1;0;8;0;0.4;2017
2786;2016-12-16;0.0;912.0;10.2;21.6;15.1;8.7;73.4;52.0;14.6;5.7;0;8;0;0.0;2017
2787;2016-12-17;0.0;909.7;14.2;24.7;18.4;13.8;77.6;57.0;11.8;5.5;0;10;0;0.0;2017
2788;2016-12-18;0.0;906.7;15.4;26.7;20.2;16.5;76.0;47.0;12.3;5.2;0;6;0;0.0;2017
2789;2016-12-19;0.0;903.7;15.7;25.6;19.3;16.0;81.3;55.0;13.6;4.8;0;10;0;0.0;2017
2790;2016-12-20;4.4;904.1;16.2;22.7;18.5;15.9;87.5;66.0;8.3;2.1;0;11;0;4.4;2017
2791;2016-12-21;0.0;904.1;16.6;28.5;20.5;16.2;80.6;39.0;8.7;2.9;0;10;0;0.0;2017
2792;2016-12-22;3.0;906.2;17.1;28.1;20.0;16.1;85.2;46.0;11.9;3.2;0;8;1;3.0;2017
2793;2016-12-23;19.6;905.2;17.8;26.8;20.7;15.7;85.0;57.0;14.9;3.6;0;9;0;19.6;2017
2794;2016-12-24;24.0;904.9;19.0;27.9;21.1;18.1;88.5;56.0;11.7;2.4;0;19;1;24.0;2017
2795;2016-12-25;2.2;903.5;18.5;28.5;21.9;16.8;82.8;51.0;7.8;3.1;0;9;4;2.2;2017
2796;2016-12-26;2.2;901.6;18.7;30.7;24.6;20.2;73.0;43.0;16.0;5.0;0;12;8;2.2;2017
2797;2016-12-27;0.2;903.5;18.2;30.9;24.4;19.3;70.4;39.0;17.1;4.5;0;10;8;0.2;2017
2798;2016-12-28;0.0;905.8;19.7;30.8;22.3;19.3;87.0;48.0;11.3;2.2;0;17;3;0.0;2017
2799;2016-12-29;0.4;905.5;18.5;27.9;20.2;17.6;90.9;59.0;11.5;2.7;0;16;0;0.4;2017
2800;2016-12-30;17.0;903.9;18.8;27.9;21.0;17.8;88.5;56.0;24.2;2.7;0;15;1;17.0;2017
2801;2016-12-31;11.8;903.7;17.6;23.9;19.1;16.5;91.0;73.0;12.1;3.5;0;10;0;11.8;2017
2802;2017-01-01;3.6;903.4;18.3;28.0;21.3;16.4;84.5;55.0;10.2;3.2;0;4;2;3.6;2017
2803;2017-01-02;0.2;904.8;18.8;28.5;21.3;17.2;87.2;54.0;6.7;1.6;0;16;1;0.2;2017
2804;2017-01-03;0.0;904.2;18.1;27.4;22.1;17.5;79.9;58.0;10.6;3.9;0;10;0;0.0;2017
2805;2017-01-04;48.2;902.8;19.0;29.5;22.0;17.3;85.0;53.0;13.4;4.6;0;12;5;48.2;2017
2806;2017-01-05;15.2;903.9;19.2;26.1;20.9;18.1;90.6;68.0;15.3;4.0;0;18;0;15.2;2017
2807;2017-01-06;10.4;906.7;17.4;23.2;19.4;17.5;89.0;71.0;9.8;2.6;0;16;0;10.4;2017
2808;2017-01-07;0.0;906.4;16.7;26.1;19.7;14.6;83.2;63.0;9.5;3.1;0;11;0;0.0;2017
2809;2017-01-08;0.0;904.0;19.1;28.0;22.2;18.8;84.4;54.0;7.3;2.1;0;16;1;0.0;2017
2810;2017-01-09;4.8;901.6;19.0;27.6;20.9;19.2;90.4;60.0;16.6;3.6;0;20;0;4.8;2017
2811;2017-01-10;8.8;901.9;17.7;25.1;20.0;16.6;87.3;64.0;11.1;3.0;0;7;0;8.8;2017
2812;2017-01-11;0.0;904.5;18.1;26.1;20.4;17.2;87.6;60.0;8.5;1.5;0;17;0;0.0;2017
2813;2017-01-12;2.4;906.7;15.1;28.4;20.9;15.4;73.5;31.0;6.8;2.0;0;6;3;2.4;2017
2814;2017-01-13;0.0;904.9;14.7;28.5;20.6;14.3;73.2;35.0;7.8;2.8;0;3;4;0.0;2017
2815;2017-01-14;0.0;903.0;15.9;28.1;21.9;16.1;71.0;39.0;6.8;2.2;0;10;2;0.0;2017
2816;2017-01-15;0.0;902.6;17.3;29.3;22.6;17.8;75.0;39.0;8.0;2.8;0;14;6;0.0;2017
2817;2017-01-16;0.0;901.9;17.8;27.6;21.1;18.2;82.5;56.0;20.4;3.0;0;19;0;0.0;2017
2818;2017-01-17;7.6;898.5;18.2;26.7;21.7;18.3;81.9;54.0;13.2;4.2;0;15;0;7.6;2017
2819;2017-01-18;0.2;901.7;17.1;27.8;21.3;16.9;79.1;49.0;7.7;2.5;0;11;1;0.2;2017
2820;2017-01-19;0.0;907.6;14.5;27.7;20.0;13.8;73.7;41.0;7.4;2.2;0;6;0;0.0;2017
2821;2017-01-20;0.0;909.6;12.6;27.8;19.1;12.3;71.4;28.0;9.3;2.3;0;5;1;0.0;2017
2822;2017-01-21;0.0;908.6;14.8;27.9;19.6;14.1;76.3;42.0;8.5;2.4;0;6;0;0.0;2017
2823;2017-01-22;0.0;906.2;15.7;26.2;18.6;14.7;84.9;48.0;10.0;2.4;0;5;0;0.0;2017
2824;2017-01-23;51.4;905.4;15.7;27.7;19.3;13.8;81.9;45.0;8.0;2.5;0;8;1;51.4;2017
2825;2017-01-24;0.4;904.0;16.7;28.1;21.3;16.2;77.9;45.0;9.1;3.0;0;5;2;0.4;2017
2826;2017-01-25;17.6;902.9;17.2;25.1;19.2;16.0;89.3;57.0;14.6;2.7;0;11;0;17.6;2017
2827;2017-01-26;14.0;904.7;14.1;22.4;15.7;10.8;90.9;54.0;9.2;1.4;0;5;0;14.0;2017
2828;2017-01-27;5.4;908.4;12.1;22.8;16.0;11.4;80.8;41.0;7.5;1.4;0;9;0;5.4;2017
2829;2017-01-28;0.2;910.2;14.8;26.2;18.5;13.2;81.0;42.0;9.2;2.6;0;6;0;0.2;2017
2830;2017-01-29;0.0;910.7;17.1;27.3;19.1;15.5;89.5;51.0;17.3;3.1;0;10;0;0.0;2017
2831;2017-01-30;12.4;910.0;17.2;24.7;19.3;16.7;88.2;65.0;12.3;3.4;0;9;0;12.4;2017
2832;2017-01-31;2.8;908.2;17.0;24.1;19.3;16.4;87.3;68.0;10.3;4.2;0;13;0;2.8;2017
2833;2017-02-01;0.2;904.3;16.7;23.8;19.0;16.6;87.0;69.0;9.8;4.0;0;12;0;0.2;2017
2834;2017-02-02;0.0;901.4;17.9;24.2;19.3;17.4;92.0;69.0;13.8;3.5;0;18;0;0.0;2017
2835;2017-02-03;30.0;902.1;18.4;27.2;20.7;17.3;88.0;54.0;11.7;2.8;0;15;0;30.0;2017
2836;2017-02-04;0.2;903.1;17.7;29.8;22.4;17.1;77.9;45.0;6.9;2.6;0;9;5;0.2;2017
2837;2017-02-05;1.4;903.4;17.8;27.5;21.3;16.9;81.7;59.0;11.3;3.4;0;15;0;1.4;2017
2838;2017-02-06;0.2;903.5;15.2;26.1;20.1;16.5;76.5;41.0;8.7;2.2;0;9;0;0.2;2017
2839;2017-02-07;0.0;904.3;12.0;25.5;17.4;9.9;74.4;35.0;6.5;1.4;0;6;0;0.0;2017
2840;2017-02-08;0.0;905.4;16.1;26.8;19.0;13.9;84.5;55.0;9.0;3.0;0;5;0;0.0;2017
2841;2017-02-09;1.2;906.2;16.7;26.3;20.2;17.1;81.8;59.0;10.3;3.6;0;8;0;1.2;2017
2842;2017-02-10;0.0;905.8;15.9;25.0;19.8;15.9;79.2;53.0;10.0;3.9;0;8;0;0.0;2017
2843;2017-02-11;0.0;904.0;17.0;21.3;18.5;16.3;91.2;79.0;7.4;2.9;0;14;0;0.0;2017
2844;2017-02-12;20.8;901.4;18.6;26.9;20.2;17.7;91.0;63.0;14.4;4.6;0;21;0;20.8;2017
2845;2017-02-13;32.2;902.3;18.8;23.1;20.0;18.2;92.9;77.0;43.1;8.1;0;24;0;32.2;2017
2846;2017-02-14;7.6;906.7;19.2;22.0;20.2;18.6;94.2;83.0;43.1;5.0;0;24;0;7.6;2017
2847;2017-02-15;2.4;910.5;19.2;28.1;22.4;19.3;83.5;55.0;12.7;4.5;0;15;0;2.4;2017
2848;2017-02-16;0.0;909.1;18.7;29.9;23.3;18.3;77.7;44.0;8.7;2.9;0;12;6;0.0;2017
2849;2017-02-17;0.0;906.2;18.1;29.1;22.7;18.0;77.2;50.0;9.5;3.0;0;13;5;0.0;2017
2850;2017-02-18;0.0;906.2;18.5;29.1;22.8;18.1;78.5;51.0;11.8;3.5;0;14;6;0.0;2017
2851;2017-02-19;0.0;908.6;18.5;30.0;22.0;16.5;81.8;49.0;8.1;3.1;0;11;3;0.0;2017
2852;2017-02-20;0.0;910.0;18.8;29.9;22.3;18.1;82.5;48.0;13.6;2.6;0;16;6;0.0;2017
2853;2017-02-21;5.2;909.5;17.9;27.9;22.3;17.5;78.0;47.0;9.9;3.0;0;12;4;5.2;2017
2854;2017-02-22;0.0;907.1;17.9;28.6;21.9;17.4;79.3;51.0;11.0;3.4;0;13;2;0.0;2017
2855;2017-02-23;0.2;905.8;16.9;26.7;20.5;16.6;81.5;50.0;9.8;3.1;0;10;0;0.2;2017
2856;2017-02-24;0.2;904.7;17.5;26.3;19.5;15.2;89.1;56.0;7.4;2.1;0;11;0;0.2;2017
2857;2017-02-25;0.2;904.2;17.8;27.5;20.3;16.5;87.1;49.0;7.7;2.0;0;7;0;0.2;2017
2858;2017-02-26;0.0;905.5;16.4;27.5;20.4;15.2;80.8;39.0;5.8;2.0;0;9;0;0.0;2017
2859;2017-02-27;0.2;904.6;16.6;28.4;20.5;15.3;80.9;41.0;9.0;2.8;0;5;2;0.2;2017
2860;2017-02-28;0.0;901.3;17.6;28.7;21.7;16.9;80.3;44.0;9.6;3.3;0;11;3;0.0;2017
2861;2017-03-01;1.8;900.4;18.3;22.9;19.3;17.5;94.0;76.0;9.9;2.7;0;20;0;1.8;2017
2862;2017-03-02;5.2;902.6;18.2;27.7;21.3;16.2;84.3;58.0;8.1;2.9;0;5;1;5.2;2017
2863;2017-03-03;0.0;904.5;18.9;28.1;21.9;17.6;84.5;52.0;7.8;2.6;0;14;1;0.0;2017
